time,open,high,low,close,volume
2024-10-17,65.86,66.14,65.13,65.41,741051
2024-10-18,65.5,66.14,65.5,65.59,322990
2024-10-21,65.59,65.59,65.22,65.59,470617
2024-10-22,65.59,65.77,65.13,65.13,546473
2024-10-23,65.13,65.13,64.67,64.86,668356
2024-10-24,64.86,65.13,64.86,64.95,414375
2024-10-25,64.95,65.31,64.86,64.86,322990
2024-10-28,64.86,64.95,64.67,64.67,311918
2024-10-29,64.67,65.04,64.67,64.76,352459
2024-10-30,64.86,65.22,64.58,64.58,319335
2024-10-31,64.95,64.95,64.49,64.49,621117
2024-11-01,64.49,64.67,64.03,64.22,434881
2024-11-04,64.4,64.4,63.94,63.94,466703
2024-11-05,63.94,64.03,63.48,63.67,545382
2024-11-06,64.03,65.04,63.94,64.12,505958
2024-11-07,64.95,64.95,64.12,64.12,375439
2024-11-08,64.22,64.76,64.03,64.03,430443
2024-11-11,64.12,64.49,64.03,64.12,547051
2024-11-12,64.12,64.49,63.85,63.85,427710
2024-11-13,64.03,64.03,62.2,63.58,830818
2024-11-14,63.3,64.31,63.12,63.12,545852
2024-11-15,63.03,63.48,62.75,62.75,776455
2024-11-18,62.75,63.21,62.48,63.12,938378
2024-11-19,63.58,63.76,62.11,62.11,694629
2024-11-20,62.11,62.57,61.75,61.84,713697
2024-11-21,62.02,62.75,62.02,62.39,1169371
2024-11-22,62.75,64.58,62.75,63.3,1016902
2024-11-25,63.48,64.31,63.39,63.39,903133
2024-11-26,63.48,63.94,63.48,63.67,449617
2024-11-27,63.85,63.85,63.12,63.39,418508
2024-11-28,63.39,64.03,63.39,63.39,444726
2024-11-29,63.39,63.85,63.3,63.67,284526
2024-12-02,63.76,63.85,63.12,63.3,406129
2024-12-03,63.39,63.67,62.84,62.84,635508
2024-12-04,62.84,63.3,62.66,62.75,309857
2024-12-05,62.84,63.85,62.66,63.03,632081
2024-12-06,63.94,63.94,63.12,63.3,432819
2024-12-09,63.58,63.58,63.3,63.39,397177
2024-12-10,63.48,63.67,63.12,63.12,403884
2024-12-11,63.12,63.3,62.75,62.84,540375
2024-12-12,62.94,63.12,62.66,62.66,516999
2024-12-13,62.66,62.75,62.39,62.57,348855
2024-12-16,62.66,62.75,62.29,62.29,351048
2024-12-17,62.29,62.66,62.2,62.2,414016
2024-12-18,62.57,62.84,62.48,62.66,505584
2024-12-19,62.39,62.75,62.2,62.66,722922
2024-12-20,62.66,62.94,62.57,62.75,342798
2024-12-23,62.94,63.21,62.66,62.66,565417
2024-12-24,62.75,62.84,62.39,62.39,510724
2024-12-25,62.48,63.03,62.48,62.57,457811
2024-12-26,62.75,63.67,62.66,62.66,998374
2024-12-27,62.84,63.12,62.66,62.66,541006
2024-12-30,62.75,62.94,62.39,62.39,403368
2024-12-31,62.57,62.84,62.29,62.29,771779
2025-01-02,62.48,62.66,62.2,62.29,428945
2025-01-03,62.29,62.57,62.2,62.2,461525
2025-01-06,62.2,62.39,61.56,61.75,675519
2025-01-07,61.84,62.11,61.2,61.29,684430
2025-01-08,61.29,61.47,60.92,61.38,522641
2025-01-09,61.47,61.75,61.11,61.29,370904
2025-01-10,61.29,61.75,61.01,61.01,423495
2025-01-13,61.01,61.38,60.56,60.74,543700
2025-01-14,60.83,61.65,60.83,61.2,398081
2025-01-15,61.47,61.65,61.11,61.11,395965
2025-01-16,61.38,61.56,60.92,61.2,494534
2025-01-17,61.47,61.47,60.92,61.11,322610
2025-01-20,61.47,62.39,61.11,61.93,663286
2025-01-21,62.2,62.29,61.38,61.38,350164
2025-01-22,61.75,61.75,61.01,61.11,314300
2025-01-23,61.11,61.47,61.01,61.29,317886
2025-01-24,61.29,62.11,61.11,62.11,433426
2025-02-03,62.02,62.02,61.2,61.38,464089
2025-02-04,61.2,61.56,61.2,61.38,399294
2025-02-05,61.75,62.29,61.65,62.02,653675
2025-02-06,62.39,62.39,61.75,61.84,540424
2025-02-07,61.84,62.2,61.56,61.56,819020
2025-02-10,61.47,61.84,61.2,61.56,734423
2025-02-11,61.56,62.11,60.83,61.29,672417
2025-02-12,61.29,61.75,61.29,61.38,344984
2025-02-13,61.38,61.38,60.92,61.01,652055
2025-02-14,61.56,62.11,61.29,61.93,1148668
2025-02-17,61.93,62.57,61.75,62.02,764369
2025-02-18,62.2,62.48,61.93,62.2,635619
2025-02-19,62.39,63.12,62.11,62.84,1391454
2025-02-20,63.3,63.39,62.66,62.94,603108
2025-02-21,62.75,62.94,62.39,62.57,768870
2025-02-24,62.39,62.94,62.02,62.75,1067313
2025-02-25,62.84,63.39,62.48,62.84,811623
2025-02-26,62.84,63.03,62.57,62.57,520569
2025-02-27,62.57,62.75,62.11,62.2,810546
2025-02-28,62.29,62.84,62.2,62.2,788934
2025-03-03,62.29,62.84,62.29,62.75,648941
2025-03-04,62.75,63.48,62.48,63.21,1446897
2025-03-05,63.3,63.39,62.57,62.57,742204
2025-03-06,62.48,62.66,62.29,62.48,830862
2025-03-07,62.48,62.57,61.93,62.02,1400205
2025-03-10,62.29,62.39,61.47,62.02,1423956
2025-03-11,61.84,61.93,61.29,61.65,524630
2025-03-12,62.02,62.48,61.65,62.11,762710
2025-03-13,62.11,62.94,62.02,62.48,1089423
2025-03-14,62.39,62.48,61.56,61.93,944662
2025-03-17,62.02,62.57,61.93,62.39,1118340
2025-03-18,62.75,63.94,62.29,63.21,2799984
2025-03-19,63.21,63.85,62.75,62.94,705383
2025-03-20,62.84,63.21,62.29,62.75,751046
2025-03-21,62.66,62.75,61.93,61.93,1175106
2025-03-24,62.2,62.2,61.29,61.47,1197442
2025-03-25,61.75,61.84,61.38,61.47,769187
2025-03-26,61.56,62.39,61.47,61.75,549281
2025-03-27,61.84,62.2,61.38,61.47,427958
2025-03-28,61.65,61.65,61.11,61.11,773315
2025-03-31,61.11,61.11,60.37,61.11,730088
2025-04-01,61.2,62.02,61.01,61.75,871673
2025-04-02,61.47,61.84,61.29,61.38,255498
2025-04-03,58.09,59.82,57.17,57.17,2019618
2025-04-04,53.24,55.62,53.24,53.7,2749154
2025-04-08,51.23,51.5,49.95,49.95,2638742
2025-04-09,46.47,51.23,46.47,46.47,2771893
2025-04-10,49.67,49.67,49.67,49.67,57969
2025-04-11,53.15,53.15,51.04,53.15,2260184
2025-04-14,54.7,54.7,53.6,54.15,1095600
2025-04-15,53.97,54.24,53.15,53.24,842624
2025-04-16,53.24,53.79,52.23,53.15,630914
2025-04-17,52.42,53.33,52.14,53.15,484864
2025-04-18,53.42,54.34,53.33,53.42,658045
2025-04-21,53.42,53.7,52.87,53.15,300891
2025-04-22,52.23,53.15,49.67,52.6,1112830
2025-04-23,53.15,53.6,52.51,52.6,698924
2025-04-24,52.6,53.06,52.42,52.6,411235
2025-04-25,52.69,53.51,52.6,53.51,914869
2025-04-28,53.42,53.51,53.15,53.42,272057
2025-04-29,53.42,53.42,53.24,53.33,310949
2025-05-05,53.42,53.7,52.87,53.51,659689
2025-05-06,53.79,54.7,53.6,54.52,901786
2025-05-07,54.52,56.26,54.52,55.34,886178
2025-05-08,55.8,56.44,55.53,56.17,863199
2025-05-09,56.35,56.71,55.62,55.89,492943
2025-05-12,55.8,57.17,55.8,56.99,836157
2025-05-13,57.17,57.26,56.53,56.71,668467
2025-05-14,56.71,56.99,56.35,56.62,657223
2025-05-15,56.62,56.81,56.17,56.71,670110
2025-05-16,56.71,56.71,56.17,56.53,298990
2025-05-19,55.62,55.98,55.53,55.53,585495
2025-05-20,55.62,55.62,54.89,55.34,606057
2025-05-21,55.34,55.71,55.07,55.16,315994
2025-05-22,55.25,56.26,55.25,55.8,761684
2025-05-23,55.89,58.0,55.89,57.63,1314682
2025-05-26,57.72,58.09,56.26,57.63,633710
2025-05-27,58.09,58.45,57.54,58.27,780094
2025-05-28,58.54,59.18,58.54,58.64,1153927
2025-05-29,58.54,58.73,58.27,58.54,674253
2025-05-30,58.54,59.73,58.54,59.46,1363574
2025-06-02,59.18,60.01,58.64,59.92,724959
2025-06-03,59.92,60.28,59.73,60.19,745474
2025-06-04,60.19,60.19,59.18,59.28,741828
2025-06-05,59.28,59.28,58.09,58.36,807057
2025-06-06,58.36,58.36,57.45,57.63,873482
